LOCATION_ID,LATITUDE,LONGITUDE
30403,6.9667531744,79.949459584
30407,6.9667531744,79.985392032
30410,6.9667531744,80.012341368
30420,6.9667531744,80.102172488
30430,6.9667531744,80.192003608
30434,6.9667531744,80.227936056
30439,6.9667531744,80.272851616
30481,6.9667531744,80.65014232
30489,6.9667531744,80.722007216
30494,6.9667531744,80.766922776
30495,6.9667531744,80.775905888
30496,6.9667531744,80.784889
30645,6.9757362864,79.868611576
30646,6.9757362864,79.877594688
30647,6.9757362864,79.8865778
30648,6.9757362864,79.895560912
30649,6.9757362864,79.904544024
30650,6.9757362864,79.913527136
30651,6.9757362864,79.922510248
30652,6.9757362864,79.93149336
30653,6.9757362864,79.940476472
30654,6.9757362864,79.949459584
30661,6.9757362864,80.012341368
30664,6.9757362864,80.039290704
30666,6.9757362864,80.057256928
30669,6.9757362864,80.084206264
30673,6.9757362864,80.120138712
30683,6.9757362864,80.209969832
30745,6.9757362864,80.766922776
30750,6.9757362864,80.811838336
30777,6.9757362864,81.05438236
30780,6.9757362864,81.081331696
30812,6.9757362864,81.36879128
30897,6.9847193984,79.877594688
30898,6.9847193984,79.8865778
30899,6.9847193984,79.895560912
30900,6.9847193984,79.904544024
30901,6.9847193984,79.913527136
30902,6.9847193984,79.922510248
30903,6.9847193984,79.93149336
30904,6.9847193984,79.940476472
30908,6.9847193984,79.97640892
30909,6.9847193984,79.985392032
30912,6.9847193984,80.012341368
30913,6.9847193984,80.02132448
30928,6.9847193984,80.15607116
30953,6.9847193984,80.38064896
30979,6.9847193984,80.614209872
30994,6.9847193984,80.748956552
30995,6.9847193984,80.757939664
31027,6.9847193984,81.045399248
31028,6.9847193984,81.05438236
31029,6.9847193984,81.063365472
31082,6.9847193984,81.539470408
31148,6.9937025104,79.877594688
31149,6.9937025104,79.8865778
31150,6.9937025104,79.895560912
31151,6.9937025104,79.904544024
31152,6.9937025104,79.913527136
31156,6.9937025104,79.949459584
31157,6.9937025104,79.958442696
31161,6.9937025104,79.994375144
31166,6.9937025104,80.039290704
31172,6.9937025104,80.093189376
31274,6.9937025104,81.0094668
31281,6.9937025104,81.072348584
31369,6.9937025104,81.86286244
31398,7.0026856224,79.868611576
31401,7.0026856224,79.895560912
31407,7.0026856224,79.949459584
31408,7.0026856224,79.958442696
31409,7.0026856224,79.967425808
31410,7.0026856224,79.97640892
31413,7.0026856224,80.003358256
31419,7.0026856224,80.057256928
31427,7.0026856224,80.129121824
31457,7.0026856224,80.398615184
31466,7.0026856224,80.479463192
31651,7.0116687344,79.8865778
31652,7.0116687344,79.895560912
31656,7.0116687344,79.93149336
31660,7.0116687344,79.967425808
31663,7.0116687344,79.994375144
31666,7.0116687344,80.02132448
31675,7.0116687344,80.102172488
31738,7.0116687344,80.668108544
31754,7.0116687344,80.811838336
31782,7.0116687344,81.063365472
31903,7.0206518464,79.895560912
31904,7.0206518464,79.904544024
31905,7.0206518464,79.913527136
31906,7.0206518464,79.922510248
31908,7.0206518464,79.940476472
31912,7.0206518464,79.97640892
31921,7.0206518464,80.057256928
31928,7.0206518464,80.120138712
31949,7.0206518464,80.308784064
32028,7.0206518464,81.018449912
32032,7.0206518464,81.05438236
32045,7.0206518464,81.171162816
32150,7.0296349584,79.859628464
32155,7.0296349584,79.904544024
32157,7.0296349584,79.922510248
32161,7.0296349584,79.958442696
32162,7.0296349584,79.967425808
32167,7.0296349584,80.012341368
32169,7.0296349584,80.030307592
32175,7.0296349584,80.084206264
32182,7.0296349584,80.147088048
32185,7.0296349584,80.174037384
32195,7.0296349584,80.263868504
32235,7.0296349584,80.623192984
32404,7.0386180704,79.8865778
32405,7.0386180704,79.895560912
32410,7.0386180704,79.940476472
32411,7.0386180704,79.949459584
32415,7.0386180704,79.985392032
32449,7.0386180704,80.29081784
32490,7.0386180704,80.659125432
32558,7.0386180704,81.269977048
32622,7.0386180704,81.844896216
32656,7.0476011824,79.895560912
32658,7.0476011824,79.913527136
32660,7.0476011824,79.93149336
32662,7.0476011824,79.949459584
32668,7.0476011824,80.003358256
32682,7.0476011824,80.129121824
32697,7.0476011824,80.263868504
32712,7.0476011824,80.398615184
32729,7.0476011824,80.551328088
32739,7.0476011824,80.641159208
32742,7.0476011824,80.668108544
32744,7.0476011824,80.686074768
32802,7.0476011824,81.207095264
32834,7.0476011824,81.494554848
32905,7.0565842944,79.877594688
32907,7.0565842944,79.895560912
32912,7.0565842944,79.940476472
32916,7.0565842944,79.97640892
32922,7.0565842944,80.030307592
32924,7.0565842944,80.048273816
32926,7.0565842944,80.06624004
32929,7.0565842944,80.093189376
32977,7.0565842944,80.524378752
32978,7.0565842944,80.533361864
33154,7.0655674064,79.859628464
33158,7.0655674064,79.895560912
33160,7.0655674064,79.913527136
33165,7.0655674064,79.958442696
33170,7.0655674064,80.003358256
33186,7.0655674064,80.147088048
33286,7.0655674064,81.045399248
33405,7.0745505184,79.859628464
33409,7.0745505184,79.895560912
33412,7.0745505184,79.922510248
33418,7.0745505184,79.97640892
33420,7.0745505184,79.994375144
33424,7.0745505184,80.030307592
33435,7.0745505184,80.129121824
33442,7.0745505184,80.192003608
33519,7.0745505184,80.883703232
33594,7.0745505184,81.557436632
33656,7.0835336304,79.859628464
33659,7.0835336304,79.8865778
33662,7.0835336304,79.913527136
33664,7.0835336304,79.93149336
33666,7.0835336304,79.949459584
33669,7.0835336304,79.97640892
33673,7.0835336304,80.012341368
33675,7.0835336304,80.030307592
33694,7.0835336304,80.20098672
33724,7.0835336304,80.47048008
33742,7.0835336304,80.632176096
33812,7.0835336304,81.260993936
33909,7.0925167424,79.877594688
33911,7.0925167424,79.895560912
33912,7.0925167424,79.904544024
33913,7.0925167424,79.913527136
33922,7.0925167424,79.994375144
33923,7.0925167424,80.003358256
33924,7.0925167424,80.012341368
33931,7.0925167424,80.075223152
33935,7.0925167424,80.1111556
33986,7.0925167424,80.569294312
34013,7.0925167424,80.811838336
34160,7.1014998544,79.877594688
34161,7.1014998544,79.8865778
34162,7.1014998544,79.895560912
34163,7.1014998544,79.904544024
34167,7.1014998544,79.940476472
34190,7.1014998544,80.147088048
34211,7.1014998544,80.3357334
34303,7.1014998544,81.162179704
34380,7.1014998544,81.853879328
34407,7.1104829664,79.84166224
34413,7.1104829664,79.895560912
34423,7.1104829664,79.985392032
34424,7.1104829664,79.994375144
34427,7.1104829664,80.02132448
34430,7.1104829664,80.048273816
34437,7.1104829664,80.1111556
34440,7.1104829664,80.138104936
34486,7.1104829664,80.551328088
34495,7.1104829664,80.632176096
34510,7.1104829664,80.766922776
34520,7.1104829664,80.856753896
34528,7.1104829664,80.928618792
34563,7.1104829664,81.243027712
34662,7.1194660784,79.877594688
34667,7.1194660784,79.922510248
34668,7.1194660784,79.93149336
34670,7.1194660784,79.949459584
34672,7.1194660784,79.967425808
34673,7.1194660784,79.97640892
34676,7.1194660784,80.003358256
34679,7.1194660784,80.030307592
34682,7.1194660784,80.057256928
34695,7.1194660784,80.174037384
34710,7.1194660784,80.308784064
34714,7.1194660784,80.344716512
34720,7.1194660784,80.398615184
34882,7.1194660784,81.853879328
34913,7.1284491904,79.877594688
34914,7.1284491904,79.8865778
34915,7.1284491904,79.895560912
34924,7.1284491904,79.97640892
34925,7.1284491904,79.985392032
34934,7.1284491904,80.06624004
34939,7.1284491904,80.1111556
34959,7.1284491904,80.29081784
34990,7.1284491904,80.569294312
35102,7.1284491904,81.575402856
35164,7.1374323024,79.877594688
35166,7.1374323024,79.895560912
35173,7.1374323024,79.958442696
35178,7.1374323024,80.003358256
35183,7.1374323024,80.048273816
35185,7.1374323024,80.06624004
35187,7.1374323024,80.084206264
35193,7.1374323024,80.138104936
35203,7.1374323024,80.227936056
35218,7.1374323024,80.362682736
35237,7.1374323024,80.533361864
35244,7.1374323024,80.596243648
35249,7.1374323024,80.641159208
35295,7.1374323024,81.05438236
35368,7.1374323024,81.710149536
35410,7.1464154144,79.832679128
35414,7.1464154144,79.868611576
35415,7.1464154144,79.877594688
35417,7.1464154144,79.895560912
35421,7.1464154144,79.93149336
35440,7.1464154144,80.102172488
35455,7.1464154144,80.236919168
35492,7.1464154144,80.569294312
35515,7.1464154144,80.775905888
35665,7.1553985264,79.868611576
35675,7.1553985264,79.958442696
35683,7.1553985264,80.030307592
35686,7.1553985264,80.057256928
35700,7.1553985264,80.183020496
35745,7.1553985264,80.587260536
35755,7.1553985264,80.677091656
35769,7.1553985264,80.802855224
35916,7.1643816384,79.868611576
35917,7.1643816384,79.877594688
35918,7.1643816384,79.8865778
35919,7.1643816384,79.895560912
35921,7.1643816384,79.913527136
35929,7.1643816384,79.985392032
35931,7.1643816384,80.003358256
35941,7.1643816384,80.093189376
35944,7.1643816384,80.120138712
35971,7.1643816384,80.362682736
35981,7.1643816384,80.452513856
35992,7.1643816384,80.551328088
35994,7.1643816384,80.569294312
36067,7.1643816384,81.225061488
36162,7.1733647504,79.823696016
36167,7.1733647504,79.868611576
36169,7.1733647504,79.8865778
36170,7.1733647504,79.895560912
36173,7.1733647504,79.922510248
36176,7.1733647504,79.949459584
36177,7.1733647504,79.958442696
36205,7.1733647504,80.209969832
36237,7.1733647504,80.497429416
36245,7.1733647504,80.569294312
36246,7.1733647504,80.578277424
36293,7.1733647504,81.000483688
36311,7.1733647504,81.162179704
36417,7.1823478624,79.859628464
36420,7.1823478624,79.8865778
36421,7.1823478624,79.895560912
36441,7.1823478624,80.075223152
36448,7.1823478624,80.138104936
36494,7.1823478624,80.551328088
36498,7.1823478624,80.587260536
36502,7.1823478624,80.623192984
36510,7.1823478624,80.69505788
36513,7.1823478624,80.722007216
36519,7.1823478624,80.775905888
36524,7.1823478624,80.820821448
36576,7.1823478624,81.287943272
36668,7.1913309744,79.859628464
36673,7.1913309744,79.904544024
36675,7.1913309744,79.922510248
36677,7.1913309744,79.940476472
36679,7.1913309744,79.958442696
36682,7.1913309744,79.985392032
36688,7.1913309744,80.039290704
36690,7.1913309744,80.057256928
36711,7.1913309744,80.24590228
36717,7.1913309744,80.299800952
36758,7.1913309744,80.668108544
36889,7.1913309744,81.844896216
36915,7.2003140864,79.823696016
36918,7.2003140864,79.850645352
36933,7.2003140864,79.985392032
36934,7.2003140864,79.994375144
36953,7.2003140864,80.165054272
36959,7.2003140864,80.218952944
36996,7.2003140864,80.551328088
36999,7.2003140864,80.578277424
37001,7.2003140864,80.596243648
37167,7.2092971984,79.832679128
37168,7.2092971984,79.84166224
37169,7.2092971984,79.850645352
37172,7.2092971984,79.877594688
37176,7.2092971984,79.913527136
37178,7.2092971984,79.93149336
37179,7.2092971984,79.940476472
37182,7.2092971984,79.967425808
37192,7.2092971984,80.057256928
37200,7.2092971984,80.129121824
37206,7.2092971984,80.183020496
37232,7.2092971984,80.416581408
37239,7.2092971984,80.479463192
37270,7.2092971984,80.757939664
37298,7.2092971984,81.0094668
37304,7.2092971984,81.063365472
37419,7.2182803104,79.84166224
37421,7.2182803104,79.859628464
37423,7.2182803104,79.877594688
37425,7.2182803104,79.895560912
37446,7.2182803104,80.084206264
37454,7.2182803104,80.15607116
37477,7.2182803104,80.362682736
37487,7.2182803104,80.452513856
37501,7.2182803104,80.578277424
37503,7.2182803104,80.596243648
37513,7.2182803104,80.686074768
37523,7.2182803104,80.775905888
37562,7.2182803104,81.126247256
37609,7.2182803104,81.54845352
37642,7.2182803104,81.844896216
37643,7.2182803104,81.853879328
37670,7.2272634224,79.84166224
37671,7.2272634224,79.850645352
37672,7.2272634224,79.859628464
37676,7.2272634224,79.895560912
37688,7.2272634224,80.003358256
37689,7.2272634224,80.012341368
37690,7.2272634224,80.02132448
37695,7.2272634224,80.06624004
37701,7.2272634224,80.120138712
37710,7.2272634224,80.20098672
37711,7.2272634224,80.209969832
37754,7.2272634224,80.596243648
37874,7.2272634224,81.674217088
37891,7.2272634224,81.826929992
37893,7.2272634224,81.844896216
37894,7.2272634224,81.853879328
37926,7.2362465344,79.8865778
37928,7.2362465344,79.904544024
37929,7.2362465344,79.913527136
37932,7.2362465344,79.940476472
37936,7.2362465344,79.97640892
37943,7.2362465344,80.039290704
37952,7.2362465344,80.120138712
37962,7.2362465344,80.209969832
37968,7.2362465344,80.263868504
38003,7.2362465344,80.578277424
38060,7.2362465344,81.090314808
38145,7.2362465344,81.853879328
38172,7.2452296464,79.84166224
38173,7.2452296464,79.850645352
38178,7.2452296464,79.895560912
38200,7.2452296464,80.093189376
38204,7.2452296464,80.129121824
38209,7.2452296464,80.174037384
38215,7.2452296464,80.227936056
38220,7.2452296464,80.272851616
38225,7.2452296464,80.317767176
38228,7.2452296464,80.344716512
38230,7.2452296464,80.362682736
38243,7.2452296464,80.479463192
38247,7.2452296464,80.51539564
38255,7.2452296464,80.587260536
38263,7.2452296464,80.659125432
38268,7.2452296464,80.704040992
38272,7.2452296464,80.73997344
38367,7.2452296464,81.59336908
38381,7.2452296464,81.719132648
38423,7.2542127584,79.84166224
38425,7.2542127584,79.859628464
38426,7.2542127584,79.868611576
38431,7.2542127584,79.913527136
38440,7.2542127584,79.994375144
38479,7.2542127584,80.344716512
38481,7.2542127584,80.362682736
38483,7.2542127584,80.38064896
38488,7.2542127584,80.42556452
38490,7.2542127584,80.443530744
38498,7.2542127584,80.51539564
38499,7.2542127584,80.524378752
38500,7.2542127584,80.533361864
38505,7.2542127584,80.578277424
38506,7.2542127584,80.587260536
38508,7.2542127584,80.60522676
38517,7.2542127584,80.686074768
38534,7.2542127584,80.838787672
38648,7.2542127584,81.86286244
38674,7.2631958704,79.84166224
38676,7.2631958704,79.859628464
38679,7.2631958704,79.8865778
38684,7.2631958704,79.93149336
38693,7.2631958704,80.012341368
38697,7.2631958704,80.048273816
38716,7.2631958704,80.218952944
38722,7.2631958704,80.272851616
38736,7.2631958704,80.398615184
38738,7.2631958704,80.416581408
38752,7.2631958704,80.542344976
38753,7.2631958704,80.551328088
38758,7.2631958704,80.596243648
38760,7.2631958704,80.614209872
38761,7.2631958704,80.623192984
38762,7.2631958704,80.632176096
38766,7.2631958704,80.668108544
38769,7.2631958704,80.69505788
38778,7.2631958704,80.775905888
38812,7.2631958704,81.081331696
38939,7.2721789824,79.967425808
38953,7.2721789824,80.093189376
38958,7.2721789824,80.138104936
38967,7.2721789824,80.218952944
39006,7.2721789824,80.569294312
39008,7.2721789824,80.587260536
39010,7.2721789824,80.60522676
39011,7.2721789824,80.614209872
39017,7.2721789824,80.668108544
39113,7.2721789824,81.530487296
39148,7.2721789824,81.844896216
39149,7.2721789824,81.853879328
39176,7.2811620944,79.84166224
39178,7.2811620944,79.859628464
39191,7.2811620944,79.97640892
39201,7.2811620944,80.06624004
39230,7.2811620944,80.326750288
39236,7.2811620944,80.38064896
39246,7.2811620944,80.47048008
39252,7.2811620944,80.524378752
39255,7.2811620944,80.551328088
39260,7.2811620944,80.596243648
39262,7.2811620944,80.614209872
39263,7.2811620944,80.623192984
39268,7.2811620944,80.668108544
39269,7.2811620944,80.677091656
39271,7.2811620944,80.69505788
39274,7.2811620944,80.722007216
39275,7.2811620944,80.730990328
39375,7.2811620944,81.629301528
39391,7.2811620944,81.77303132
39427,7.2901452064,79.84166224
39428,7.2901452064,79.850645352
39430,7.2901452064,79.868611576
39433,7.2901452064,79.895560912
39446,7.2901452064,80.012341368
39457,7.2901452064,80.1111556
39514,7.2901452064,80.623192984
39515,7.2901452064,80.632176096
39516,7.2901452064,80.641159208
39517,7.2901452064,80.65014232
39535,7.2901452064,80.811838336
39554,7.2901452064,80.982517464
39559,7.2901452064,81.027433024
39631,7.2901452064,81.674217088
39632,7.2901452064,81.6832002
39633,7.2901452064,81.692183312
39652,7.2901452064,81.86286244
39683,7.2991283184,79.8865778
39687,7.2991283184,79.922510248
39706,7.2991283184,80.093189376
39710,7.2991283184,80.129121824
39722,7.2991283184,80.236919168
39731,7.2991283184,80.317767176
39750,7.2991283184,80.488446304
39755,7.2991283184,80.533361864
39759,7.2991283184,80.569294312
39762,7.2991283184,80.596243648
39764,7.2991283184,80.614209872
39765,7.2991283184,80.623192984
39766,7.2991283184,80.632176096
39767,7.2991283184,80.641159208
39769,7.2991283184,80.659125432
39772,7.2991283184,80.686074768
39776,7.2991283184,80.722007216
39777,7.2991283184,80.730990328
39790,7.2991283184,80.847770784
39791,7.2991283184,80.856753896
39796,7.2991283184,80.901669456
39832,7.2991283184,81.225061488
39883,7.2991283184,81.6832002
39930,7.3081114304,79.850645352
39932,7.3081114304,79.868611576
39941,7.3081114304,79.949459584
39948,7.3081114304,80.012341368
39969,7.3081114304,80.20098672
40018,7.3081114304,80.641159208
40031,7.3081114304,80.757939664
40133,7.3081114304,81.674217088
40180,7.3170945424,79.84166224
40188,7.3170945424,79.913527136
40196,7.3170945424,79.985392032
40242,7.3170945424,80.398615184
40246,7.3170945424,80.434547632
40259,7.3170945424,80.551328088
40264,7.3170945424,80.596243648
40267,7.3170945424,80.623192984
40268,7.3170945424,80.632176096
40270,7.3170945424,80.65014232
40276,7.3170945424,80.704040992
40286,7.3170945424,80.793872112
40295,7.3170945424,80.87472012
40431,7.3260776544,79.84166224
40432,7.3260776544,79.850645352
40442,7.3260776544,79.940476472
40447,7.3260776544,79.985392032
40448,7.3260776544,79.994375144
40451,7.3260776544,80.02132448
40457,7.3260776544,80.075223152
40500,7.3260776544,80.461496968
40512,7.3260776544,80.569294312
40518,7.3260776544,80.623192984
40519,7.3260776544,80.632176096
40522,7.3260776544,80.659125432
40524,7.3260776544,80.677091656
40525,7.3260776544,80.686074768
40532,7.3260776544,80.748956552
40560,7.3260776544,81.000483688
40566,7.3260776544,81.05438236
40633,7.3260776544,81.656250864
40687,7.3350607664,79.8865778
40713,7.3350607664,80.120138712
40719,7.3350607664,80.174037384
40732,7.3350607664,80.29081784
40733,7.3350607664,80.299800952
40766,7.3350607664,80.596243648
40810,7.3350607664,80.991500576
40894,7.3350607664,81.746081984
40933,7.3440438784,79.84166224
40936,7.3440438784,79.868611576
40939,7.3440438784,79.895560912
40954,7.3440438784,80.030307592
40982,7.3440438784,80.281834728
41021,7.3440438784,80.632176096
41024,7.3440438784,80.659125432
41061,7.3440438784,80.991500576
41145,7.3440438784,81.746081984
41157,7.3440438784,81.853879328
41183,7.3530269904,79.832679128
41200,7.3530269904,79.985392032
41262,7.3530269904,80.542344976
41265,7.3530269904,80.569294312
41270,7.3530269904,80.614209872
41277,7.3530269904,80.677091656
41318,7.3530269904,81.045399248
41401,7.3530269904,81.790997544
41407,7.3530269904,81.844896216
41437,7.3620101024,79.859628464
41459,7.3620101024,80.057256928
41465,7.3620101024,80.1111556
41469,7.3620101024,80.147088048
41508,7.3620101024,80.497429416
41520,7.3620101024,80.60522676
41522,7.3620101024,80.623192984
41526,7.3620101024,80.659125432
41532,7.3620101024,80.713024104
41558,7.3620101024,80.946585016
41635,7.3620101024,81.63828464
41653,7.3620101024,81.799980656
41658,7.3620101024,81.844896216
41692,7.3709932144,79.895560912
41696,7.3709932144,79.93149336
41764,7.3709932144,80.542344976
41772,7.3709932144,80.614209872
41893,7.3709932144,81.701166424
41904,7.3709932144,81.799980656
41905,7.3709932144,81.808963768
41936,7.3799763264,79.832679128
41941,7.3799763264,79.877594688
41958,7.3799763264,80.030307592
41990,7.3799763264,80.317767176
42023,7.3799763264,80.614209872
42026,7.3799763264,80.641159208
42029,7.3799763264,80.668108544
42074,7.3799763264,81.072348584
42085,7.3799763264,81.171162816
42095,7.3799763264,81.260993936
42147,7.3799763264,81.72811576
42160,7.3799763264,81.844896216
42200,7.3889594384,79.949459584
42213,7.3889594384,80.06624004
42267,7.3889594384,80.551328088
42271,7.3889594384,80.587260536
42274,7.3889594384,80.614209872
42283,7.3889594384,80.69505788
42291,7.3889594384,80.766922776
42342,7.3889594384,81.225061488
42411,7.3889594384,81.844896216
42438,7.3979425504,79.832679128
42454,7.3979425504,79.97640892
42471,7.3979425504,80.129121824
42478,7.3979425504,80.192003608
42487,7.3979425504,80.272851616
42503,7.3979425504,80.416581408
42514,7.3979425504,80.51539564
42521,7.3979425504,80.578277424
42533,7.3979425504,80.686074768
42644,7.3979425504,81.6832002
42661,7.3979425504,81.835913104
42695,7.4069256624,79.8865778
42744,7.4069256624,80.326750288
42750,7.4069256624,80.38064896
42846,7.4069256624,81.243027712
42905,7.4069256624,81.77303132
42912,7.4069256624,81.835913104
42939,7.4159087744,79.823696016
42940,7.4159087744,79.832679128
42944,7.4159087744,79.868611576
42949,7.4159087744,79.913527136
43011,7.4159087744,80.47048008
43021,7.4159087744,80.5603112
43030,7.4159087744,80.641159208
43151,7.4159087744,81.72811576
43160,7.4159087744,81.808963768
43162,7.4159087744,81.826929992
43213,7.4248918864,80.030307592
43220,7.4248918864,80.093189376
43261,7.4248918864,80.461496968
43412,7.4248918864,81.81794688
43413,7.4248918864,81.826929992
43440,7.4338749984,79.814712904
43443,7.4338749984,79.84166224
43449,7.4338749984,79.895560912
43483,7.4338749984,80.20098672
43484,7.4338749984,80.209969832
43494,7.4338749984,80.299800952
43518,7.4338749984,80.51539564
43523,7.4338749984,80.5603112
43526,7.4338749984,80.587260536
43530,7.4338749984,80.623192984
43571,7.4338749984,80.991500576
43642,7.4338749984,81.629301528
43662,7.4338749984,81.808963768
43738,7.4428581104,80.236919168
43760,7.4428581104,80.434547632
43779,7.4428581104,80.60522676
43914,7.4428581104,81.81794688
43957,7.4518412224,79.949459584
43980,7.4518412224,80.15607116
43984,7.4518412224,80.192003608
43992,7.4518412224,80.263868504
43995,7.4518412224,80.29081784
44002,7.4518412224,80.353699624
44039,7.4518412224,80.686074768
44194,7.4608243344,79.823696016
44197,7.4608243344,79.850645352
44204,7.4608243344,79.913527136
44215,7.4608243344,80.012341368
44226,7.4608243344,80.1111556
44247,7.4608243344,80.299800952
44255,7.4608243344,80.371665848
44282,7.4608243344,80.614209872
44284,7.4608243344,80.632176096
44356,7.4608243344,81.27896016
44470,7.4698074464,80.048273816
44486,7.4698074464,80.192003608
44503,7.4698074464,80.344716512
44504,7.4698074464,80.353699624
44510,7.4698074464,80.407598296
44517,7.4698074464,80.47048008
44534,7.4698074464,80.623192984
44578,7.4698074464,81.018449912
44666,7.4698074464,81.808963768
44694,7.4787905584,79.805729792
44697,7.4787905584,79.832679128
44716,7.4787905584,80.003358256
44724,7.4787905584,80.075223152
44743,7.4787905584,80.24590228
44755,7.4787905584,80.353699624
44756,7.4787905584,80.362682736
44757,7.4787905584,80.371665848
44758,7.4787905584,80.38064896
44786,7.4787905584,80.632176096
44787,7.4787905584,80.641159208
44911,7.4787905584,81.755065096
44963,7.4877736704,79.967425808
45005,7.4877736704,80.344716512
45006,7.4877736704,80.353699624
45007,7.4877736704,80.362682736
45008,7.4877736704,80.371665848
45039,7.4877736704,80.65014232
45114,7.4877736704,81.32387572
45168,7.4877736704,81.808963768
45200,7.4967567824,79.84166224
45203,7.4967567824,79.868611576
45208,7.4967567824,79.913527136
45237,7.4967567824,80.174037384
45254,7.4967567824,80.326750288
45256,7.4967567824,80.344716512
45258,7.4967567824,80.362682736
45261,7.4967567824,80.389632072
45265,7.4967567824,80.42556452
45266,7.4967567824,80.434547632
45401,7.4967567824,81.647267752
45479,7.5057398944,80.093189376
45502,7.5057398944,80.299800952
45507,7.5057398944,80.344716512
45509,7.5057398944,80.362682736
45526,7.5057398944,80.51539564
45538,7.5057398944,80.623192984
45582,7.5057398944,81.018449912
45661,7.5057398944,81.72811576
45701,7.5147230064,79.832679128
45703,7.5147230064,79.850645352
45716,7.5147230064,79.967425808
45720,7.5147230064,80.003358256
45725,7.5147230064,80.048273816
45735,7.5147230064,80.138104936
45747,7.5147230064,80.24590228
45766,7.5147230064,80.416581408
45793,7.5147230064,80.659125432
45795,7.5147230064,80.677091656
45919,7.5147230064,81.790997544
45948,7.5237061184,79.79674668
46008,7.5237061184,80.3357334
46036,7.5237061184,80.587260536
46041,7.5237061184,80.632176096
46052,7.5237061184,80.730990328
46074,7.5237061184,80.928618792
46145,7.5237061184,81.566419744
46202,7.5326892304,79.823696016
46209,7.5326892304,79.8865778
46242,7.5326892304,80.183020496
46265,7.5326892304,80.389632072
46372,7.5326892304,81.350825056
46384,7.5326892304,81.4586224
46455,7.5416723424,79.84166224
46508,7.5416723424,80.317767176
46523,7.5416723424,80.452513856
46538,7.5416723424,80.587260536
46565,7.5416723424,80.82980456
46574,7.5416723424,80.910652568
46626,7.5416723424,81.377774392
46700,7.5506554544,79.787763568
46738,7.5506554544,80.129121824
46770,7.5506554544,80.416581408
46778,7.5506554544,80.488446304
46787,7.5506554544,80.569294312
46803,7.5506554544,80.713024104
46954,7.5596385664,79.814712904
46964,7.5596385664,79.904544024
46972,7.5596385664,79.97640892
46976,7.5596385664,80.012341368
46981,7.5596385664,80.057256928
47011,7.5596385664,80.326750288
47015,7.5596385664,80.362682736
47047,7.5596385664,80.65014232
47253,7.5686216784,80.24590228
47288,7.5686216784,80.5603112
47295,7.5686216784,80.623192984
47342,7.5686216784,81.045399248
47454,7.5776047904,79.79674668
47535,7.5776047904,80.524378752
47543,7.5776047904,80.596243648
47705,7.5865879024,79.79674668
47709,7.5865879024,79.832679128
47711,7.5865879024,79.850645352
47758,7.5865879024,80.272851616
47806,7.5865879024,80.704040992
47889,7.5865879024,81.449639288
47926,7.5865879024,81.782014432
47968,7.5955710144,79.904544024
47972,7.5955710144,79.940476472
47977,7.5955710144,79.985392032
47982,7.5955710144,80.030307592
48032,7.5955710144,80.479463192
48209,7.6045541264,79.814712904
48239,7.6045541264,80.084206264
48244,7.6045541264,80.129121824
48278,7.6045541264,80.434547632
48420,7.6045541264,81.710149536
48427,7.6045541264,81.77303132
48499,7.6135372384,80.165054272
48503,7.6135372384,80.20098672
48552,7.6135372384,80.641159208
48584,7.6135372384,80.928618792
48713,7.6225203504,79.832679128
48759,7.6225203504,80.24590228
48848,7.6225203504,81.045399248
48898,7.6225203504,81.494554848
49017,7.6315034624,80.308784064
49049,7.6315034624,80.596243648
49229,7.6404865744,79.958442696
49241,7.6404865744,80.06624004
49472,7.6494696864,79.8865778
49483,7.6494696864,79.985392032
49542,7.6494696864,80.51539564
49555,7.6494696864,80.632176096
49679,7.6494696864,81.746081984
49750,7.6584527984,80.129121824
49760,7.6584527984,80.218952944
49777,7.6584527984,80.371665848
49968,7.6674359104,79.832679128
50053,7.6674359104,80.596243648
50103,7.6674359104,81.045399248
50180,7.6674359104,81.737098872
50285,7.6764190224,80.42556452
50430,7.6764190224,81.72811576
50470,7.6854021344,79.832679128
50494,7.6854021344,80.048273816
50511,7.6854021344,80.20098672
50549,7.6854021344,80.542344976
50680,7.6854021344,81.719132648
50682,7.6854021344,81.737098872
50731,7.6943852464,79.922510248
50812,7.6943852464,80.65014232
50872,7.6943852464,81.18912904
51029,7.7033683584,80.344716512
51046,7.7033683584,80.497429416
51053,7.7033683584,80.5603112
51056,7.7033683584,80.587260536
51162,7.7033683584,81.539470408
51177,7.7033683584,81.674217088
51182,7.7033683584,81.719132648
51228,7.7123514704,79.877594688
51258,7.7123514704,80.147088048
51430,7.7123514704,81.692183312
51431,7.7123514704,81.701166424
51432,7.7123514704,81.710149536
51520,7.7213345824,80.24590228
51681,7.7213345824,81.692183312
51682,7.7213345824,81.701166424
51725,7.7303176944,79.832679128
51790,7.7303176944,80.416581408
51832,7.7303176944,80.793872112
51857,7.7303176944,81.018449912
51931,7.7303176944,81.6832002
51932,7.7303176944,81.692183312
51986,7.7393008064,79.922510248
52003,7.7393008064,80.075223152
52182,7.7393008064,81.6832002
52244,7.7482839184,79.985392032
52259,7.7482839184,80.120138712
52280,7.7482839184,80.308784064
52319,7.7482839184,80.659125432
52473,7.7572670304,79.787763568
52518,7.7572670304,80.192003608
52631,7.7572670304,81.207095264
52679,7.7572670304,81.63828464
52729,7.7662501424,79.832679128
