,cell,resident,work,LATITUDE,LONGITUDE,Date
847,30157,192.0,189,6.9577700624,79.994375144,2013-01-01
848,30158,1879.0,3220,6.9577700624,80.003358256,2013-01-01
849,30181,9207.0,6741,6.9577700624,80.209969832,2013-01-01
850,30242,5533.0,2029,6.9577700624,80.75793966399999,2013-01-01
851,30243,143.0,73,6.9577700624,80.766922776,2013-01-01
852,30244,,3,6.9577700624,80.775905888,2013-01-01
853,30261,2220.0,429,6.9577700624,80.928618792,2013-01-01
854,30300,491.0,68,6.9577700624,81.27896016,2013-01-01
855,30322,144.0,26,6.9577700624,81.476588624,2013-01-01
856,30393,1356.0,209,6.966753174400001,79.859628464,2013-01-01
857,30394,5048.0,839,6.966753174400001,79.868611576,2013-01-01
858,30395,3227.0,1168,6.966753174400001,79.877594688,2013-01-01
859,30396,4709.0,3910,6.966753174400001,79.8865778,2013-01-01
860,30397,1302.0,601,6.966753174400001,79.895560912,2013-01-01
861,30398,3038.0,1691,6.966753174400001,79.90454402399999,2013-01-01
862,30400,1300.0,373,6.966753174400001,79.92251024800001,2013-01-01
863,30401,2323.0,317,6.966753174400001,79.93149336,2013-01-01
864,30403,2468.0,573,6.966753174400001,79.949459584,2013-01-01
865,30407,2559.0,940,6.966753174400001,79.985392032,2013-01-01
866,30410,5935.0,3476,6.966753174400001,80.01234136800001,2013-01-01
867,30420,944.0,157,6.966753174400001,80.10217248800001,2013-01-01
868,30430,1127.0,686,6.966753174400001,80.19200360800001,2013-01-01
869,30434,1770.0,885,6.966753174400001,80.227936056,2013-01-01
870,30439,2544.0,665,6.966753174400001,80.272851616,2013-01-01
871,30481,1274.0,219,6.966753174400001,80.65014232,2013-01-01
872,30489,1555.0,396,6.966753174400001,80.72200721600001,2013-01-01
873,30494,12.0,28,6.966753174400001,80.766922776,2013-01-01
874,30495,506.0,241,6.966753174400001,80.775905888,2013-01-01
875,30496,1909.0,771,6.966753174400001,80.784889,2013-01-01
876,30645,1343.0,328,6.9757362864,79.868611576,2013-01-01
877,30646,5561.0,1461,6.9757362864,79.877594688,2013-01-01
878,30647,1546.0,1190,6.9757362864,79.8865778,2013-01-01
879,30648,1143.0,393,6.9757362864,79.895560912,2013-01-01
880,30649,861.0,121,6.9757362864,79.90454402399999,2013-01-01
881,30650,2242.0,1608,6.9757362864,79.913527136,2013-01-01
882,30651,921.0,437,6.9757362864,79.92251024800001,2013-01-01
883,30652,1453.0,879,6.9757362864,79.93149336,2013-01-01
884,30653,2014.0,422,6.9757362864,79.940476472,2013-01-01
885,30654,2207.0,726,6.9757362864,79.949459584,2013-01-01
886,30661,2290.0,528,6.9757362864,80.01234136800001,2013-01-01
887,30664,1917.0,395,6.9757362864,80.039290704,2013-01-01
888,30666,720.0,74,6.9757362864,80.057256928,2013-01-01
889,30669,1346.0,171,6.9757362864,80.084206264,2013-01-01
890,30673,3816.0,807,6.9757362864,80.120138712,2013-01-01
891,30683,150.0,339,6.9757362864,80.209969832,2013-01-01
892,30745,1262.0,1952,6.9757362864,80.766922776,2013-01-01
893,30750,736.0,121,6.9757362864,80.81183833600001,2013-01-01
894,30777,3855.0,1173,6.9757362864,81.05438236,2013-01-01
895,30780,3622.0,595,6.9757362864,81.081331696,2013-01-01
896,30812,1038.0,230,6.9757362864,81.36879128,2013-01-01
897,30897,5369.0,1256,6.9847193984,79.877594688,2013-01-01
898,30898,1718.0,1395,6.9847193984,79.8865778,2013-01-01
899,30899,2266.0,548,6.9847193984,79.895560912,2013-01-01
900,30900,2802.0,860,6.9847193984,79.90454402399999,2013-01-01
901,30901,2609.0,799,6.9847193984,79.913527136,2013-01-01
902,30902,2005.0,355,6.9847193984,79.92251024800001,2013-01-01
903,30903,2541.0,1546,6.9847193984,79.93149336,2013-01-01
904,30904,1592.0,684,6.9847193984,79.940476472,2013-01-01
905,30908,4550.0,809,6.9847193984,79.97640892,2013-01-01
906,30909,1554.0,258,6.9847193984,79.985392032,2013-01-01
907,30912,1130.0,452,6.9847193984,80.01234136800001,2013-01-01
908,30913,121.0,40,6.9847193984,80.02132448,2013-01-01
909,30928,1346.0,187,6.9847193984,80.15607116,2013-01-01
910,30953,832.0,204,6.9847193984,80.38064896,2013-01-01
911,30979,3760.0,638,6.9847193984,80.614209872,2013-01-01
912,30994,4027.0,717,6.9847193984,80.748956552,2013-01-01
913,30995,410.0,97,6.9847193984,80.75793966399999,2013-01-01
914,31027,113.0,74,6.9847193984,81.045399248,2013-01-01
915,31028,10964.0,5721,6.9847193984,81.05438236,2013-01-01
916,31029,401.0,621,6.9847193984,81.063365472,2013-01-01
917,31082,2160.0,310,6.9847193984,81.539470408,2013-01-01
918,31148,5710.0,1596,6.9937025103999995,79.877594688,2013-01-01
919,31149,6559.0,1166,6.9937025103999995,79.8865778,2013-01-01
920,31150,3916.0,3040,6.9937025103999995,79.895560912,2013-01-01
921,31151,1581.0,259,6.9937025103999995,79.90454402399999,2013-01-01
922,31152,6225.0,748,6.9937025103999995,79.913527136,2013-01-01
923,31156,1296.0,741,6.9937025103999995,79.949459584,2013-01-01
924,31157,4905.0,895,6.9937025103999995,79.958442696,2013-01-01
925,31161,1917.0,263,6.9937025103999995,79.994375144,2013-01-01
926,31166,851.0,133,6.9937025103999995,80.039290704,2013-01-01
927,31172,1441.0,222,6.9937025103999995,80.093189376,2013-01-01
928,31274,2525.0,419,6.9937025103999995,81.0094668,2013-01-01
929,31281,159.0,149,6.9937025103999995,81.072348584,2013-01-01
930,31369,877.0,92,6.9937025103999995,81.86286244,2013-01-01
931,31398,30.0,16,7.0026856224000005,79.868611576,2013-01-01
932,31401,4481.0,1879,7.0026856224000005,79.895560912,2013-01-01
933,31407,5358.0,1689,7.0026856224000005,79.949459584,2013-01-01
934,31408,1271.0,843,7.0026856224000005,79.958442696,2013-01-01
935,31409,672.0,80,7.0026856224000005,79.967425808,2013-01-01
936,31410,1032.0,321,7.0026856224000005,79.97640892,2013-01-01
937,31413,1474.0,335,7.0026856224000005,80.003358256,2013-01-01
938,31419,1849.0,221,7.0026856224000005,80.057256928,2013-01-01
939,31427,2625.0,318,7.0026856224000005,80.129121824,2013-01-01
940,31457,2079.0,408,7.0026856224000005,80.398615184,2013-01-01
941,31466,8059.0,1416,7.0026856224000005,80.479463192,2013-01-01
942,31651,3803.0,1087,7.011668734400001,79.8865778,2013-01-01
943,31652,3075.0,1390,7.011668734400001,79.895560912,2013-01-01
944,31656,3288.0,514,7.011668734400001,79.93149336,2013-01-01
945,31660,1660.0,483,7.011668734400001,79.967425808,2013-01-01
946,31663,2393.0,238,7.011668734400001,79.994375144,2013-01-01
947,31666,2500.0,350,7.011668734400001,80.02132448,2013-01-01
948,31675,1517.0,184,7.011668734400001,80.10217248800001,2013-01-01
949,31738,2945.0,572,7.011668734400001,80.66810854399999,2013-01-01
950,31754,8122.0,1383,7.011668734400001,80.81183833600001,2013-01-01
951,31782,103.0,25,7.011668734400001,81.063365472,2013-01-01
952,31903,3524.0,1853,7.0206518464,79.895560912,2013-01-01
953,31904,1099.0,467,7.0206518464,79.90454402399999,2013-01-01
954,31905,97.0,714,7.0206518464,79.913527136,2013-01-01
955,31906,2100.0,454,7.0206518464,79.92251024800001,2013-01-01
956,31908,3255.0,473,7.0206518464,79.940476472,2013-01-01
957,31912,656.0,319,7.0206518464,79.97640892,2013-01-01
958,31921,2223.0,293,7.0206518464,80.057256928,2013-01-01
959,31928,1492.0,223,7.0206518464,80.120138712,2013-01-01
960,31949,2022.0,412,7.0206518464,80.308784064,2013-01-01
961,32028,1528.0,271,7.0206518464,81.018449912,2013-01-01
962,32032,2674.0,708,7.0206518464,81.05438236,2013-01-01
963,32045,2421.0,557,7.0206518464,81.171162816,2013-01-01
964,32150,1713.0,348,7.0296349584,79.859628464,2013-01-01
965,32155,3129.0,1148,7.0296349584,79.90454402399999,2013-01-01
966,32157,8710.0,3036,7.0296349584,79.92251024800001,2013-01-01
967,32161,1842.0,402,7.0296349584,79.958442696,2013-01-01
968,32162,3207.0,751,7.0296349584,79.967425808,2013-01-01
969,32167,1027.0,144,7.0296349584,80.01234136800001,2013-01-01
970,32169,5904.0,1151,7.0296349584,80.030307592,2013-01-01
971,32175,2968.0,562,7.0296349584,80.084206264,2013-01-01
972,32182,446.0,129,7.0296349584,80.147088048,2013-01-01
973,32185,2732.0,278,7.0296349584,80.174037384,2013-01-01
974,32195,5279.0,1540,7.0296349584,80.263868504,2013-01-01
975,32235,187.0,73,7.0296349584,80.623192984,2013-01-01
976,32404,3402.0,494,7.038618070399999,79.8865778,2013-01-01
977,32405,1408.0,982,7.038618070399999,79.895560912,2013-01-01
978,32410,1648.0,200,7.038618070399999,79.940476472,2013-01-01
979,32411,2605.0,279,7.038618070399999,79.949459584,2013-01-01
980,32415,5964.0,1110,7.038618070399999,79.985392032,2013-01-01
981,32449,831.0,227,7.038618070399999,80.29081784,2013-01-01
982,32490,1.0,4,7.038618070399999,80.659125432,2013-01-01
983,32558,2717.0,458,7.038618070399999,81.269977048,2013-01-01
984,32622,798.0,135,7.038618070399999,81.84489621600001,2013-01-01
985,32656,4704.0,1767,7.0476011824,79.895560912,2013-01-01
986,32658,7609.0,792,7.0476011824,79.913527136,2013-01-01
987,32660,2178.0,279,7.0476011824,79.93149336,2013-01-01
988,32662,125.0,65,7.0476011824,79.949459584,2013-01-01
989,32668,1963.0,314,7.0476011824,80.003358256,2013-01-01
990,32682,5527.0,1882,7.0476011824,80.129121824,2013-01-01
991,32697,2963.0,822,7.0476011824,80.263868504,2013-01-01
992,32712,4039.0,745,7.0476011824,80.398615184,2013-01-01
993,32729,605.0,144,7.0476011824,80.551328088,2013-01-01
994,32739,4202.0,1247,7.0476011824,80.641159208,2013-01-01
995,32742,1764.0,424,7.0476011824,80.66810854399999,2013-01-01
996,32802,1559.0,291,7.0476011824,81.207095264,2013-01-01
997,32834,2275.0,221,7.0476011824,81.494554848,2013-01-01
998,32905,3247.0,399,7.0565842944,79.877594688,2013-01-01
999,32907,1056.0,380,7.0565842944,79.895560912,2013-01-01
1000,32912,2737.0,345,7.0565842944,79.940476472,2013-01-01
1001,32916,3087.0,313,7.0565842944,79.97640892,2013-01-01
1002,32922,1281.0,267,7.0565842944,80.030307592,2013-01-01
1003,32924,2440.0,273,7.0565842944,80.048273816,2013-01-01
1004,32926,2125.0,256,7.0565842944,80.06624004,2013-01-01
1005,32929,1508.0,316,7.0565842944,80.093189376,2013-01-01
1006,32977,14437.0,1903,7.0565842944,80.524378752,2013-01-01
1007,32978,2092.0,2457,7.0565842944,80.533361864,2013-01-01
1008,33154,3087.0,433,7.0655674064,79.859628464,2013-01-01
1009,33158,5328.0,1635,7.0655674064,79.895560912,2013-01-01
1010,33160,2263.0,278,7.0655674064,79.913527136,2013-01-01
1011,33165,5334.0,972,7.0655674064,79.958442696,2013-01-01
1012,33170,4022.0,927,7.0655674064,80.003358256,2013-01-01
1013,33186,1628.0,194,7.0655674064,80.147088048,2013-01-01
1014,33286,2745.0,470,7.0655674064,81.045399248,2013-01-01
1015,33405,244.0,51,7.074550518400001,79.859628464,2013-01-01
1016,33409,2504.0,1456,7.074550518400001,79.895560912,2013-01-01
1017,33412,1798.0,161,7.074550518400001,79.92251024800001,2013-01-01
1018,33418,1486.0,258,7.074550518400001,79.97640892,2013-01-01
1019,33420,1565.0,289,7.074550518400001,79.994375144,2013-01-01
1020,33424,2457.0,542,7.074550518400001,80.030307592,2013-01-01
1021,33435,1197.0,155,7.074550518400001,80.129121824,2013-01-01
1022,33442,84.0,25,7.074550518400001,80.19200360800001,2013-01-01
1023,33519,2783.0,629,7.074550518400001,80.883703232,2013-01-01
1024,33594,531.0,36,7.074550518400001,81.55743663199999,2013-01-01
1025,33656,2191.0,413,7.0835336304,79.859628464,2013-01-01
1026,33659,1827.0,1074,7.0835336304,79.8865778,2013-01-01
1027,33662,1365.0,258,7.0835336304,79.913527136,2013-01-01
1028,33664,2231.0,267,7.0835336304,79.93149336,2013-01-01
1029,33666,3227.0,416,7.0835336304,79.949459584,2013-01-01
1030,33669,128.0,54,7.0835336304,79.97640892,2013-01-01
1031,33673,4851.0,2610,7.0835336304,80.01234136800001,2013-01-01
1032,33675,4605.0,1562,7.0835336304,80.030307592,2013-01-01
1033,33694,4241.0,409,7.0835336304,80.20098672,2013-01-01
1034,33724,904.0,283,7.0835336304,80.47048008,2013-01-01
1035,33742,10466.0,2429,7.0835336304,80.63217609600001,2013-01-01
1036,33812,1494.0,216,7.0835336304,81.260993936,2013-01-01
1037,33909,1770.0,289,7.0925167424,79.877594688,2013-01-01
1038,33911,3261.0,1931,7.0925167424,79.895560912,2013-01-01
1039,33912,13.0,281,7.0925167424,79.90454402399999,2013-01-01
1040,33913,2576.0,1480,7.0925167424,79.913527136,2013-01-01
1041,33922,1894.0,3336,7.0925167424,79.994375144,2013-01-01
1042,33923,1857.0,1741,7.0925167424,80.003358256,2013-01-01
1043,33924,511.0,135,7.0925167424,80.01234136800001,2013-01-01
1044,33931,3889.0,563,7.0925167424,80.07522315199999,2013-01-01
1045,33935,5192.0,419,7.0925167424,80.1111556,2013-01-01
1046,33986,4362.0,793,7.0925167424,80.569294312,2013-01-01
1047,34013,2209.0,432,7.0925167424,80.81183833600001,2013-01-01
1048,34160,2043.0,495,7.101499854400001,79.877594688,2013-01-01
1049,34161,1514.0,350,7.101499854400001,79.8865778,2013-01-01
1050,34162,1868.0,917,7.101499854400001,79.895560912,2013-01-01
1051,34163,3438.0,1643,7.101499854400001,79.90454402399999,2013-01-01
1052,34167,1667.0,233,7.101499854400001,79.940476472,2013-01-01
1053,34190,3893.0,1125,7.101499854400001,80.147088048,2013-01-01
1054,34211,681.0,401,7.101499854400001,80.33573340000001,2013-01-01
1055,34303,5431.0,1052,7.101499854400001,81.162179704,2013-01-01
1056,34380,2734.0,288,7.101499854400001,81.853879328,2013-01-01
1057,34407,2223.0,194,7.1104829664,79.84166224,2013-01-01
1058,34413,2757.0,492,7.1104829664,79.895560912,2013-01-01
1059,34423,2566.0,448,7.1104829664,79.985392032,2013-01-01
1060,34424,284.0,75,7.1104829664,79.994375144,2013-01-01
1061,34427,1296.0,154,7.1104829664,80.02132448,2013-01-01
1062,34430,2365.0,573,7.1104829664,80.048273816,2013-01-01
1063,34437,164.0,48,7.1104829664,80.1111556,2013-01-01
1064,34440,985.0,217,7.1104829664,80.138104936,2013-01-01
1065,34486,1139.0,126,7.1104829664,80.551328088,2013-01-01
1066,34495,2363.0,639,7.1104829664,80.63217609600001,2013-01-01
1067,34510,1567.0,334,7.1104829664,80.766922776,2013-01-01
1068,34520,2662.0,605,7.1104829664,80.856753896,2013-01-01
1069,34528,2598.0,409,7.1104829664,80.928618792,2013-01-01
1070,34563,963.0,151,7.1104829664,81.243027712,2013-01-01
1071,34662,572.0,120,7.1194660784,79.877594688,2013-01-01
1072,34667,523.0,152,7.1194660784,79.92251024800001,2013-01-01
1073,34668,4222.0,918,7.1194660784,79.93149336,2013-01-01
1074,34670,2161.0,372,7.1194660784,79.949459584,2013-01-01
1075,34672,1191.0,151,7.1194660784,79.967425808,2013-01-01
1076,34673,114.0,48,7.1194660784,79.97640892,2013-01-01
1077,34676,1588.0,206,7.1194660784,80.003358256,2013-01-01
1078,34679,3100.0,428,7.1194660784,80.030307592,2013-01-01
1079,34682,4362.0,1010,7.1194660784,80.057256928,2013-01-01
1080,34695,1644.0,164,7.1194660784,80.174037384,2013-01-01
1081,34710,1940.0,288,7.1194660784,80.308784064,2013-01-01
1082,34714,1953.0,394,7.1194660784,80.344716512,2013-01-01
1083,34720,425.0,131,7.1194660784,80.398615184,2013-01-01
1084,34882,6349.0,728,7.1194660784,81.853879328,2013-01-01
1085,34913,2404.0,1617,7.1284491904,79.877594688,2013-01-01
1086,34914,1679.0,344,7.1284491904,79.8865778,2013-01-01
1087,34915,6193.0,950,7.1284491904,79.895560912,2013-01-01
1088,34924,216.0,71,7.1284491904,79.97640892,2013-01-01
1089,34925,2535.0,659,7.1284491904,79.985392032,2013-01-01
1090,34934,6435.0,1206,7.1284491904,80.06624004,2013-01-01
1091,34939,7453.0,4323,7.1284491904,80.1111556,2013-01-01
1092,34959,5144.0,640,7.1284491904,80.29081784,2013-01-01
1093,34990,3641.0,710,7.1284491904,80.569294312,2013-01-01
1094,35102,1593.0,136,7.1284491904,81.57540285600001,2013-01-01
1095,35164,409.0,414,7.1374323024,79.877594688,2013-01-01
1096,35166,3632.0,541,7.1374323024,79.895560912,2013-01-01
1097,35173,1234.0,173,7.1374323024,79.958442696,2013-01-01
1098,35178,1819.0,213,7.1374323024,80.003358256,2013-01-01
1099,35183,895.0,138,7.1374323024,80.048273816,2013-01-01
1100,35185,1588.0,387,7.1374323024,80.06624004,2013-01-01
1101,35187,1932.0,972,7.1374323024,80.084206264,2013-01-01
1102,35193,3507.0,330,7.1374323024,80.138104936,2013-01-01
1103,35203,1961.0,260,7.1374323024,80.227936056,2013-01-01
1104,35218,5553.0,751,7.1374323024,80.36268273600001,2013-01-01
1105,35237,821.0,236,7.1374323024,80.533361864,2013-01-01
1106,35244,2879.0,685,7.1374323024,80.596243648,2013-01-01
1107,35249,4919.0,558,7.1374323024,80.641159208,2013-01-01
1108,35295,3329.0,656,7.1374323024,81.05438236,2013-01-01
1109,35368,2854.0,335,7.1374323024,81.710149536,2013-01-01
1110,35410,785.0,162,7.146415414400001,79.832679128,2013-01-01
1111,35414,811.0,815,7.146415414400001,79.868611576,2013-01-01
1112,35415,5325.0,1809,7.146415414400001,79.877594688,2013-01-01
1113,35417,978.0,135,7.146415414400001,79.895560912,2013-01-01
1114,35421,5080.0,502,7.146415414400001,79.93149336,2013-01-01
1115,35440,6589.0,3027,7.146415414400001,80.10217248800001,2013-01-01
1116,35455,96.0,26,7.146415414400001,80.236919168,2013-01-01
1117,35492,2937.0,551,7.146415414400001,80.569294312,2013-01-01
1118,35515,6336.0,1538,7.146415414400001,80.775905888,2013-01-01
1119,35665,1446.0,661,7.1553985264,79.868611576,2013-01-01
1120,35675,3466.0,561,7.1553985264,79.958442696,2013-01-01
1121,35683,1346.0,965,7.1553985264,80.030307592,2013-01-01
1122,35686,7931.0,1705,7.1553985264,80.057256928,2013-01-01
1123,35700,1672.0,235,7.1553985264,80.183020496,2013-01-01
1124,35745,393.0,247,7.1553985264,80.587260536,2013-01-01
1125,35755,1963.0,243,7.1553985264,80.677091656,2013-01-01
1126,35769,88.0,62,7.1553985264,80.802855224,2013-01-01
1127,35916,286.0,59,7.1643816384,79.868611576,2013-01-01
1128,35917,1289.0,957,7.1643816384,79.877594688,2013-01-01
1129,35918,8074.0,6585,7.1643816384,79.8865778,2013-01-01
1130,35919,399.0,852,7.1643816384,79.895560912,2013-01-01
1131,35921,2019.0,292,7.1643816384,79.913527136,2013-01-01
1132,35929,2265.0,870,7.1643816384,79.985392032,2013-01-01
1133,35931,3947.0,524,7.1643816384,80.003358256,2013-01-01
1134,35941,1408.0,182,7.1643816384,80.093189376,2013-01-01
1135,35944,7881.0,1369,7.1643816384,80.120138712,2013-01-01
1136,35971,4332.0,523,7.1643816384,80.36268273600001,2013-01-01
1137,35981,10837.0,1273,7.1643816384,80.45251385600001,2013-01-01
1138,35992,4817.0,1044,7.1643816384,80.551328088,2013-01-01
1139,35994,2519.0,3259,7.1643816384,80.569294312,2013-01-01
1140,36067,2156.0,843,7.1643816384,81.22506148800001,2013-01-01
1141,36162,78.0,20,7.173364750399999,79.823696016,2013-01-01
1142,36167,696.0,253,7.173364750399999,79.868611576,2013-01-01
1143,36169,5.0,34,7.173364750399999,79.8865778,2013-01-01
1144,36170,4464.0,7296,7.173364750399999,79.895560912,2013-01-01
1145,36173,3475.0,488,7.173364750399999,79.92251024800001,2013-01-01
1146,36176,4464.0,1740,7.173364750399999,79.949459584,2013-01-01
1147,36177,5703.0,1361,7.173364750399999,79.958442696,2013-01-01
1148,36205,2361.0,226,7.173364750399999,80.209969832,2013-01-01
1149,36237,3225.0,482,7.173364750399999,80.497429416,2013-01-01
1150,36245,7546.0,2238,7.173364750399999,80.569294312,2013-01-01
1151,36246,4222.0,786,7.173364750399999,80.57827742399999,2013-01-01
1152,36293,1073.0,194,7.173364750399999,81.000483688,2013-01-01
1153,36311,1327.0,285,7.173364750399999,81.162179704,2013-01-01
1154,36417,776.0,160,7.1823478624,79.859628464,2013-01-01
1155,36420,627.0,595,7.1823478624,79.8865778,2013-01-01
1156,36421,1089.0,3579,7.1823478624,79.895560912,2013-01-01
1157,36441,2162.0,265,7.1823478624,80.07522315199999,2013-01-01
1158,36448,1994.0,301,7.1823478624,80.138104936,2013-01-01
1159,36494,741.0,96,7.1823478624,80.551328088,2013-01-01
1160,36498,2397.0,469,7.1823478624,80.587260536,2013-01-01
1161,36502,4751.0,661,7.1823478624,80.623192984,2013-01-01
1162,36510,5965.0,1075,7.1823478624,80.69505788,2013-01-01
1163,36513,2908.0,533,7.1823478624,80.72200721600001,2013-01-01
1164,36519,1080.0,490,7.1823478624,80.775905888,2013-01-01
1165,36524,1587.0,383,7.1823478624,80.820821448,2013-01-01
1166,36576,1009.0,152,7.1823478624,81.28794327199999,2013-01-01
1167,36668,5484.0,1170,7.1913309744000005,79.859628464,2013-01-01
1168,36673,4223.0,865,7.1913309744000005,79.90454402399999,2013-01-01
1169,36675,2343.0,255,7.1913309744000005,79.92251024800001,2013-01-01
1170,36677,1721.0,217,7.1913309744000005,79.940476472,2013-01-01
1171,36679,2578.0,299,7.1913309744000005,79.958442696,2013-01-01
1172,36682,415.0,55,7.1913309744000005,79.985392032,2013-01-01
1173,36688,2303.0,265,7.1913309744000005,80.039290704,2013-01-01
1174,36690,1247.0,159,7.1913309744000005,80.057256928,2013-01-01
1175,36711,693.0,95,7.1913309744000005,80.24590228,2013-01-01
1176,36717,1469.0,284,7.1913309744000005,80.299800952,2013-01-01
1177,36758,4008.0,763,7.1913309744000005,80.66810854399999,2013-01-01
1178,36889,2194.0,237,7.1913309744000005,81.84489621600001,2013-01-01
1179,36915,3132.0,373,7.2003140864,79.823696016,2013-01-01
1180,36918,3706.0,1441,7.2003140864,79.850645352,2013-01-01
1181,36933,4608.0,513,7.2003140864,79.985392032,2013-01-01
1182,36934,2235.0,356,7.2003140864,79.994375144,2013-01-01
1183,36953,3008.0,492,7.2003140864,80.16505427199999,2013-01-01
1184,36959,1966.0,190,7.2003140864,80.218952944,2013-01-01
1185,36996,5009.0,441,7.2003140864,80.551328088,2013-01-01
1186,36999,703.0,76,7.2003140864,80.57827742399999,2013-01-01
1187,37001,5551.0,1457,7.2003140864,80.596243648,2013-01-01
1188,37167,294.0,395,7.209297198400001,79.832679128,2013-01-01
1189,37168,10803.0,6630,7.209297198400001,79.84166224,2013-01-01
1190,37169,7732.0,2187,7.209297198400001,79.850645352,2013-01-01
1191,37172,5179.0,1244,7.209297198400001,79.877594688,2013-01-01
1192,37176,638.0,86,7.209297198400001,79.913527136,2013-01-01
1193,37178,2833.0,1380,7.209297198400001,79.93149336,2013-01-01
1194,37179,293.0,272,7.209297198400001,79.940476472,2013-01-01
1195,37182,1146.0,212,7.209297198400001,79.967425808,2013-01-01
1196,37192,902.0,115,7.209297198400001,80.057256928,2013-01-01
1197,37200,991.0,103,7.209297198400001,80.129121824,2013-01-01
1198,37206,1764.0,299,7.209297198400001,80.183020496,2013-01-01
1199,37232,4815.0,420,7.209297198400001,80.416581408,2013-01-01
1200,37239,2052.0,268,7.209297198400001,80.479463192,2013-01-01
1201,37270,962.0,274,7.209297198400001,80.75793966399999,2013-01-01
1202,37298,2124.0,343,7.209297198400001,81.0094668,2013-01-01
1203,37304,2110.0,425,7.209297198400001,81.063365472,2013-01-01
1204,37419,4622.0,1272,7.2182803104,79.84166224,2013-01-01
1205,37421,830.0,162,7.2182803104,79.859628464,2013-01-01
1206,37423,2017.0,635,7.2182803104,79.877594688,2013-01-01
1207,37425,2194.0,333,7.2182803104,79.895560912,2013-01-01
1208,37446,2062.0,267,7.2182803104,80.084206264,2013-01-01
1209,37454,612.0,82,7.2182803104,80.15607116,2013-01-01
1210,37477,7114.0,870,7.2182803104,80.36268273600001,2013-01-01
1211,37487,3225.0,620,7.2182803104,80.45251385600001,2013-01-01
1212,37501,8465.0,826,7.2182803104,80.57827742399999,2013-01-01
1213,37503,3039.0,776,7.2182803104,80.596243648,2013-01-01
1214,37513,144.0,70,7.2182803104,80.686074768,2013-01-01
1215,37523,737.0,250,7.2182803104,80.775905888,2013-01-01
1216,37562,1116.0,282,7.2182803104,81.126247256,2013-01-01
1217,37609,1248.0,170,7.2182803104,81.54845352,2013-01-01
1218,37642,9223.0,1873,7.2182803104,81.84489621600001,2013-01-01
1219,37643,440.0,78,7.2182803104,81.853879328,2013-01-01
1220,37670,3904.0,681,7.2272634224,79.84166224,2013-01-01
1221,37671,14287.0,1858,7.2272634224,79.850645352,2013-01-01
1222,37672,3991.0,767,7.2272634224,79.859628464,2013-01-01
1223,37676,1467.0,235,7.2272634224,79.895560912,2013-01-01
1224,37688,1149.0,256,7.2272634224,80.003358256,2013-01-01
1225,37689,4239.0,1116,7.2272634224,80.01234136800001,2013-01-01
1226,37690,600.0,114,7.2272634224,80.02132448,2013-01-01
1227,37695,1665.0,334,7.2272634224,80.06624004,2013-01-01
1228,37701,1372.0,215,7.2272634224,80.120138712,2013-01-01
1229,37710,1206.0,1016,7.2272634224,80.20098672,2013-01-01
1230,37711,5012.0,1155,7.2272634224,80.209969832,2013-01-01
1231,37754,1731.0,333,7.2272634224,80.596243648,2013-01-01
1232,37874,3169.0,575,7.2272634224,81.674217088,2013-01-01
1233,37891,2568.0,454,7.2272634224,81.826929992,2013-01-01
1234,37893,214.0,77,7.2272634224,81.84489621600001,2013-01-01
1235,37894,7587.0,997,7.2272634224,81.853879328,2013-01-01
1236,37926,3381.0,575,7.2362465344,79.8865778,2013-01-01
1237,37928,1349.0,232,7.2362465344,79.90454402399999,2013-01-01
1238,37929,1243.0,209,7.2362465344,79.913527136,2013-01-01
1239,37932,3223.0,505,7.2362465344,79.940476472,2013-01-01
1240,37936,5116.0,796,7.2362465344,79.97640892,2013-01-01
1241,37943,1220.0,226,7.2362465344,80.039290704,2013-01-01
1242,37952,384.0,173,7.2362465344,80.120138712,2013-01-01
1243,37962,763.0,218,7.2362465344,80.209969832,2013-01-01
1244,37968,529.0,121,7.2362465344,80.263868504,2013-01-01
1245,38003,3214.0,596,7.2362465344,80.57827742399999,2013-01-01
1246,38060,2298.0,444,7.2362465344,81.090314808,2013-01-01
1247,38145,5666.0,619,7.2362465344,81.853879328,2013-01-01
1248,38172,3492.0,867,7.2452296463999994,79.84166224,2013-01-01
1249,38173,1696.0,439,7.2452296463999994,79.850645352,2013-01-01
1250,38178,2246.0,360,7.2452296463999994,79.895560912,2013-01-01
1251,38200,195.0,62,7.2452296463999994,80.093189376,2013-01-01
1252,38204,1820.0,722,7.2452296463999994,80.129121824,2013-01-01
1253,38209,2589.0,433,7.2452296463999994,80.174037384,2013-01-01
1254,38215,44.0,27,7.2452296463999994,80.227936056,2013-01-01
1255,38220,1563.0,386,7.2452296463999994,80.272851616,2013-01-01
1256,38225,6038.0,1261,7.2452296463999994,80.317767176,2013-01-01
1257,38228,581.0,1322,7.2452296463999994,80.344716512,2013-01-01
1258,38230,88.0,27,7.2452296463999994,80.36268273600001,2013-01-01
1259,38243,8958.0,1310,7.2452296463999994,80.479463192,2013-01-01
1260,38247,3845.0,789,7.2452296463999994,80.51539564,2013-01-01
1261,38255,4439.0,1404,7.2452296463999994,80.587260536,2013-01-01
1262,38263,1568.0,169,7.2452296463999994,80.659125432,2013-01-01
1263,38268,2615.0,495,7.2452296463999994,80.704040992,2013-01-01
1264,38272,1236.0,312,7.2452296463999994,80.73997344,2013-01-01
